Class,Family,Species,Troph,Length,FoodI,FoodII,FoodIII,Stage,DietPercent,ItemName,ID,Stations
Actinopteri,Gerreidae,Gerres cinereus,3.47,41.0,zoobenthos,mollusks,gastropods,juv./adults,14.65999984741211,Acmaea,"ASV_200,ASV_94,ASV_983","CDOU,PLAZ,PMAN,PVIC,not_found"
Actinopteri,Gerreidae,Gerres cinereus,3.47,41.0,zoobenthos,benth. crust.,n.a./other benth. crustaceans,juv./adults,4.449999809265137,benth. crustaceans,"ASV_200,ASV_94,ASV_983","CDOU,PLAZ,PMAN,PVIC,not_found"
Actinopteri,Gerreidae,Gerres cinereus,3.47,41.0,zoobenthos,other benth. invertebrates,n.a./other benth. invertebrates,juv./adults,1.919999957084656,hemichordata,"ASV_200,ASV_94,ASV_983","CDOU,PLAZ,PMAN,PVIC,not_found"
Actinopteri,Gerreidae,Gerres cinereus,3.47,41.0,zoobenthos,worms,non-annelids,juv./adults,6.070000171661377,Aspidosiphon sp.,"ASV_200,ASV_94,ASV_983","CDOU,PLAZ,PMAN,PVIC,not_found"
Actinopteri,Gerreidae,Gerres cinereus,3.47,41.0,zoobenthos,worms,polychaetes,juv./adults,12.84000015258789,polychaetes,"ASV_200,ASV_94,ASV_983","CDOU,PLAZ,PMAN,PVIC,not_found"
Actinopteri,Gerreidae,Gerres cinereus,3.47,41.0,zoobenthos,echinoderms,sea stars/brittle stars,n.a./others,1.919999957084656,Ophiothrix sp.,"ASV_200,ASV_94,ASV_983","CDOU,PLAZ,PMAN,PVIC,not_found"
Actinopteri,Gerreidae,Gerres cinereus,3.47,41.0,zoobenthos,benth. crust.,shrimps/prawns,juv./adults,4.349999904632568,Callianassa,"ASV_200,ASV_94,ASV_983","CDOU,PLAZ,PMAN,PVIC,not_found"
Actinopteri,Gerreidae,Gerres cinereus,3.47,41.0,zoobenthos,benth. crust.,stomatopods,juv./adults,3.240000009536743,Gonodactylus oerstedii,"ASV_200,ASV_94,ASV_983","CDOU,PLAZ,PMAN,PVIC,not_found"
Actinopteri,Gerreidae,Gerres cinereus,3.48,41.0,plants,other plants,benthic algae/weeds,n.a./others,2.0,benthic algae/weeds,"ASV_200,ASV_94,ASV_983","CDOU,PLAZ,PMAN,PVIC,not_found"
Actinopteri,Gerreidae,Gerres cinereus,3.48,41.0,zoobenthos,mollusks,bivalves,juv./adults,3.0,bivalves,"ASV_200,ASV_94,ASV_983","CDOU,PLAZ,PMAN,PVIC,not_found"
Actinopteri,Gerreidae,Gerres cinereus,3.48,41.0,zoobenthos,benth. crust.,crabs,juv./adults,0.5,Paguridae,"ASV_200,ASV_94,ASV_983","CDOU,PLAZ,PMAN,PVIC,not_found"
Actinopteri,Gerreidae,Gerres cinereus,3.48,41.0,zoobenthos,mollusks,gastropods,juv./adults,3.0,Neritina virginea,"ASV_200,ASV_94,ASV_983","CDOU,PLAZ,PMAN,PVIC,not_found"
Actinopteri,Gerreidae,Gerres cinereus,3.48,41.0,zoobenthos,insects,insects,n.a./others,2.5,insects,"ASV_200,ASV_94,ASV_983","CDOU,PLAZ,PMAN,PVIC,not_found"
Actinopteri,Gerreidae,Gerres cinereus,3.48,41.0,zoobenthos,benth. crust.,ostracods,juv./adults,89.0,ostracods,"ASV_200,ASV_94,ASV_983","CDOU,PLAZ,PMAN,PVIC,not_found"
Actinopteri,Gerreidae,Gerres cinereus,3.86,41.0,zoobenthos,benth. crust.,crabs,juv./adults,33.900001525878906,crabs,"ASV_200,ASV_94,ASV_983","CDOU,PLAZ,PMAN,PVIC,not_found"
Actinopteri,Gerreidae,Gerres cinereus,3.86,41.0,zoobenthos,other benth. invertebrates,n.a./other benth. invertebrates,juv./adults,14.699999809265137,invertebrates,"ASV_200,ASV_94,ASV_983","CDOU,PLAZ,PMAN,PVIC,not_found"
Actinopteri,Gerreidae,Gerres cinereus,3.86,41.0,zoobenthos,other benth. invertebrates,n.a./other benth. invertebrates,juv./adults,23.299999237060547,invertebrates,"ASV_200,ASV_94,ASV_983","CDOU,PLAZ,PMAN,PVIC,not_found"
Actinopteri,Gerreidae,Gerres cinereus,3.86,41.0,zooplankton,other plank. invertebrates,n.a./other plank. invertebrates,juv./adults,8.399999618530273,zooplankton,"ASV_200,ASV_94,ASV_983","CDOU,PLAZ,PMAN,PVIC,not_found"
Actinopteri,Gerreidae,Gerres cinereus,3.86,41.0,zoobenthos,worms,polychaetes,juv./adults,12.800000190734863,Polychaeta,"ASV_200,ASV_94,ASV_983","CDOU,PLAZ,PMAN,PVIC,not_found"
Actinopteri,Gerreidae,Gerres cinereus,3.86,41.0,zoobenthos,echinoderms,sea stars/brittle stars,juv./adults,1.899999976158142,Asteroidea,"ASV_200,ASV_94,ASV_983","CDOU,PLAZ,PMAN,PVIC,not_found"
Actinopteri,Gerreidae,Gerres cinereus,3.86,41.0,zoobenthos,benth. crust.,shrimps/prawns,juv./adults,5.0,shrimps,"ASV_200,ASV_94,ASV_983","CDOU,PLAZ,PMAN,PVIC,not_found"
Actinopteri,Gobiidae,Bathygobius lineatus,,,,,,,,,"ASV_1141,ASV_544,ASV_105,ASV_1307",not_found
Actinopteri,Gobiidae,Chriolepis dialepta,,,,,,,,,"ASV_424,ASV_187,ASV_358,ASV_567,ASV_757",not_found
Actinopteri,Gobiidae,Coryphopterus urospilus,,6.5,,,,,,,ASV_772,not_found
Actinopteri,Gonostomatidae,Cyclothone acclinidens,,6.300000190734863,,,,,,,"ASV_874,ASV_315",not_found
Actinopteri,Gonostomatidae,Sigmops sp. CBM DNA No. 2015-230,,,,,,,,,ASV_782,not_found
Actinopteri,Haemulidae,Pomadasys stridens,,20.0,,,,,,,"ASV_106,ASV_140,ASV_16,ASV_386,ASV_738,ASV_91,ASV_112,ASV_2,ASV_246,ASV_36,ASV_48,ASV_484,ASV_61,ASV_827","BAR,CDOU,CHAM,CMAR,CORA,CUEV,DAPH,EGAS,ELI,GARD,PCAL,PESP,PIN,PLAZ,PMAN,PMOR,PROJ,PVIC,RED,SOMB,STAFE,TOR,not_found"
Actinopteri,Hemiramphidae,Euleptorhamphus viridis,,53.0,,,,,,,"ASV_626,ASV_159,ASV_429","BAR,PCAL,PVIC,SUAR,not_found"
Actinopteri,Hemiramphidae,Hyporhamphus quoyi,3.02,31.200000762939453,nekton,finfish,bony fish,juv./adults,1.0,fish,"ASV_197,ASV_49,ASV_98","BAR,PMAN,not_found"
Actinopteri,Hemiramphidae,Hyporhamphus quoyi,3.02,31.200000762939453,zooplankton,plank. crust.,cladocerans,juv./adults,59.0,Bosminopsis,"ASV_197,ASV_49,ASV_98","BAR,PMAN,not_found"
Actinopteri,Hemiramphidae,Hyporhamphus quoyi,3.02,31.200000762939453,zoobenthos,mollusks,gastropods,juv./adults,2.0,gastropods,"ASV_197,ASV_49,ASV_98","BAR,PMAN,not_found"
Actinopteri,Hemiramphidae,Hyporhamphus quoyi,3.02,31.200000762939453,zoobenthos,insects,insects,adults,11.0,insects,"ASV_197,ASV_49,ASV_98","BAR,PMAN,not_found"
Actinopteri,Hemiramphidae,Hyporhamphus quoyi,3.02,31.200000762939453,zoobenthos,insects,insects,larvae,8.0,Chironomidae,"ASV_197,ASV_49,ASV_98","BAR,PMAN,not_found"
Actinopteri,Hemiramphidae,Hyporhamphus quoyi,3.02,31.200000762939453,plants,phytoplankton,n.a./other phytoplankton,n.a./others,2.0,phytoplankton,"ASV_197,ASV_49,ASV_98","BAR,PMAN,not_found"
Actinopteri,Hemiramphidae,Hyporhamphus quoyi,3.02,31.200000762939453,zooplankton,other plank. invertebrates,n.a./other plank. invertebrates,juv./adults,1.0,Brachionus,"ASV_197,ASV_49,ASV_98","BAR,PMAN,not_found"
Actinopteri,Hemiramphidae,Hyporhamphus quoyi,3.02,31.200000762939453,zoobenthos,benth. crust.,ostracods,juv./adults,1.0,Chydorids,"ASV_197,ASV_49,ASV_98","BAR,PMAN,not_found"
Actinopteri,Hemiramphidae,Hyporhamphus quoyi,3.02,31.200000762939453,zooplankton,plank. crust.,plank. copepods,juv./adults,11.0,Calanoid,"ASV_197,ASV_49,ASV_98","BAR,PMAN,not_found"
Actinopteri,Hemiramphidae,Hyporhamphus quoyi,3.02,31.200000762939453,plants,other plants,terrestrial plants,leaves/blades,4.0,plants,"ASV_197,ASV_49,ASV_98","BAR,PMAN,not_found"
Actinopteri,Hemiramphidae,Hyporhamphus quoyi,3.03,31.200000762939453,zooplankton,plank. crust.,cladocerans,juv./adults,55.0,Bosminopsis,"ASV_197,ASV_49,ASV_98","BAR,PMAN,not_found"
Actinopteri,Hemiramphidae,Hyporhamphus quoyi,3.03,31.200000762939453,zoobenthos,mollusks,gastropods,juv./adults,2.0,gastropods,"ASV_197,ASV_49,ASV_98","BAR,PMAN,not_found"
Actinopteri,Hemiramphidae,Hyporhamphus quoyi,3.03,31.200000762939453,zoobenthos,insects,insects,adults,13.0,insects,"ASV_197,ASV_49,ASV_98","BAR,PMAN,not_found"
Actinopteri,Hemiramphidae,Hyporhamphus quoyi,3.03,31.200000762939453,zoobenthos,insects,insects,larvae,7.0,Chironomidae,"ASV_197,ASV_49,ASV_98","BAR,PMAN,not_found"
Actinopteri,Hemiramphidae,Hyporhamphus quoyi,3.03,31.200000762939453,zoobenthos,worms,n.a./other annelids,juv./adults,2.0,Nematodes,"ASV_197,ASV_49,ASV_98","BAR,PMAN,not_found"
Actinopteri,Hemiramphidae,Hyporhamphus quoyi,3.03,31.200000762939453,plants,phytoplankton,n.a./other phytoplankton,n.a./others,3.0,phytoplankton,"ASV_197,ASV_49,ASV_98","BAR,PMAN,not_found"
Actinopteri,Hemiramphidae,Hyporhamphus quoyi,3.03,31.200000762939453,zoobenthos,benth. crust.,ostracods,juv./adults,1.0,Chydorids,"ASV_197,ASV_49,ASV_98","BAR,PMAN,not_found"
Actinopteri,Hemiramphidae,Hyporhamphus quoyi,3.03,31.200000762939453,zooplankton,plank. crust.,plank. copepods,juv./adults,16.0,Calanoid,"ASV_197,ASV_49,ASV_98","BAR,PMAN,not_found"
Actinopteri,Hemiramphidae,Hyporhamphus quoyi,3.03,31.200000762939453,plants,other plants,terrestrial plants,leaves/blades,1.0,plants,"ASV_197,ASV_49,ASV_98","BAR,PMAN,not_found"
Actinopteri,Holocentridae,Sargocentron punctatissimum,3.43,23.0,zoobenthos,benth. crust.,amphipods,juv./adults,5.46999979019165,Gammaridea,"ASV_264,ASV_554,ASV_140","CORA,not_found"
Actinopteri,Holocentridae,Sargocentron punctatissimum,3.43,23.0,zoobenthos,benth. crust.,benth. copepods,juv./adults,1.1799999475479126,Harpacticoid,"ASV_264,ASV_554,ASV_140","CORA,not_found"
Actinopteri,Holocentridae,Sargocentron punctatissimum,3.43,23.0,zoobenthos,benth. crust.,crabs,juv./adults,69.3499984741211,Xanthid,"ASV_264,ASV_554,ASV_140","CORA,not_found"
Actinopteri,Holocentridae,Sargocentron punctatissimum,3.43,23.0,zoobenthos,mollusks,gastropods,juv./adults,1.0700000524520874,Prosobranch gastropods,"ASV_264,ASV_554,ASV_140","CORA,not_found"
Actinopteri,Holocentridae,Sargocentron punctatissimum,3.43,23.0,zoobenthos,benth. crust.,n.a./other benth. crustaceans,juv./adults,3.9700000286102295,Tanaidae,"ASV_264,ASV_554,ASV_140","CORA,not_found"
Actinopteri,Holocentridae,Sargocentron punctatissimum,3.43,23.0,zoobenthos,mollusks,n.a./other mollusks,juv./adults,0.209999993443489,limpets,"ASV_264,ASV_554,ASV_140","CORA,not_found"
Actinopteri,Holocentridae,Sargocentron punctatissimum,3.43,23.0,zooplankton,plank. crust.,n.a./other plank. crustaceans,larvae,8.569999694824219,crab megalops,"ASV_264,ASV_554,ASV_140","CORA,not_found"
Actinopteri,Holocentridae,Sargocentron punctatissimum,3.43,23.0,zoobenthos,worms,polychaetes,juv./adults,7.179999828338623,polychaetes,"ASV_264,ASV_554,ASV_140","CORA,not_found"
Actinopteri,Holocentridae,Sargocentron punctatissimum,3.43,23.0,zoobenthos,echinoderms,sea urchins,juv./adults,0.959999978542328,echinoids,"ASV_264,ASV_554,ASV_140","CORA,not_found"
Actinopteri,Holocentridae,Sargocentron punctatissimum,3.43,23.0,zoobenthos,benth. crust.,shrimps/prawns,juv./adults,2.039999961853028,Caridea,"ASV_264,ASV_554,ASV_140","CORA,not_found"
Actinopteri,Kyphosidae,Girella cyanea,2.0,20.0,plants,other plants,benthic algae/weeds,n.a./others,0.1800000071525573,chlorophytes,"ASV_398,ASV_151","BAR,PMAN,PVIC,not_found"
Actinopteri,Kyphosidae,Girella cyanea,2.0,20.0,plants,other plants,benthic algae/weeds,n.a./others,2.2799999713897705,rhodophytes,"ASV_398,ASV_151","BAR,PMAN,PVIC,not_found"
Actinopteri,Kyphosidae,Girella cyanea,2.0,20.0,plants,other plants,benthic algae/weeds,n.a./others,5.820000171661377,chlorophytes,"ASV_398,ASV_151","BAR,PMAN,PVIC,not_found"
Actinopteri,Kyphosidae,Girella cyanea,2.0,20.0,plants,other plants,benthic algae/weeds,n.a./others,91.7300033569336,Codium fragile,"ASV_398,ASV_151","BAR,PMAN,PVIC,not_found"
Actinopteri,Labridae,Bodianus diplotaenia,,76.0,,,,,,,"ASV_27,ASV_416,ASV_46,ASV_21,ASV_56","BAR,CDOU,CHAM,CMAR,CORA,CUEV,DAPH,ELI,GARD,PCAL,PESP,PIN,PLAZ,PMAN,PROJ,PVIC,RED,SOMB,STAFE,SUAR,TOR,not_found"
Actinopteri,Labridae,Bodianus loxozonus,,47.0,,,,,,,"ASV_124,ASV_75","CDOU,CHAM,PESP,PMOR,not_found"
Actinopteri,Labridae,Halichoeres dispilus,,25.0,,,,,,,"ASV_224,ASV_9,ASV_13,ASV_147,ASV_221,ASV_646","BAR,CDOU,CHAM,CMAR,CUEV,DAPH,ELI,GARD,PCAL,PESP,PIN,PLAZ,PMAN,PMOR,PROJ,RED,SOMB,STAFE,SUAR,TOR,not_found"
Actinopteri,Labridae,Iniistius pavo,,42.0,,,,,,,ASV_1089,not_found
Actinopteri,Labridae,Nicholsina usta,,30.0,,,,,,,"ASV_262,ASV_79,ASV_1340,ASV_249","BAR,CDOU,CHAM,PIN,not_found"
Actinopteri,Labridae,Novaculichthys taeniourus,,30.0,,,,,,,ASV_361,not_found
Actinopteri,Labridae,Semicossyphus pulcher,,91.0,,,,,,,"ASV_86,ASV_73","BAR,CDOU,CHAM,CMAR,CUEV,PLAZ,PMAN,PMOR,RED,SUAR"
Actinopteri,Labridae,Xyrichtys novacula,3.67,38.0,zoobenthos,benth. crust.,amphipods,juv./adults,0.6000000238418579,amphipods,"ASV_301,ASV_410,ASV_279",not_found
Actinopteri,Labridae,Xyrichtys novacula,3.67,38.0,zoobenthos,mollusks,bivalves,juv./adults,27.899999618530277,Ervilia nitens,"ASV_301,ASV_410,ASV_279",not_found
Actinopteri,Labridae,Xyrichtys novacula,3.67,38.0,detritus,detritus,carcasses,n.a./others,6.300000190734863,carcasses,"ASV_301,ASV_410,ASV_279",not_found
Actinopteri,Labridae,Xyrichtys novacula,3.67,38.0,zoobenthos,mollusks,gastropods,juv./adults,38.5,Batillaria,"ASV_301,ASV_410,ASV_279",not_found
Actinopteri,Labridae,Xyrichtys novacula,3.67,38.0,zoobenthos,benth. crust.,isopods,juv./adults,3.0999999046325684,isopods,"ASV_301,ASV_410,ASV_279",not_found
Actinopteri,Labridae,Xyrichtys novacula,3.67,38.0,zoobenthos,benth. crust.,n.a./other benth. crustaceans,n.a./others,4.199999809265137,benth. crustaceans,"ASV_301,ASV_410,ASV_279",not_found
Actinopteri,Labridae,Xyrichtys novacula,3.67,38.0,zoobenthos,mollusks,n.a./other mollusks,n.a./others,5.599999904632568,Dentalium sp.,"ASV_301,ASV_410,ASV_279",not_found
Actinopteri,Labridae,Xyrichtys novacula,3.67,38.0,zoobenthos,worms,polychaetes,juv./adults,7.5,polychaetes,"ASV_301,ASV_410,ASV_279",not_found
Actinopteri,Labridae,Xyrichtys novacula,3.67,38.0,zoobenthos,benth. crust.,shrimps/prawns,juv./adults,6.300000190734863,shrimps/prawns,"ASV_301,ASV_410,ASV_279",not_found
Actinopteri,Labridae,Xyrichtys novacula,3.45,38.0,zoobenthos,mollusks,bivalves,juv./adults,42.0,Anthocardium tuberculatum,"ASV_301,ASV_410,ASV_279",not_found
Actinopteri,Labridae,Xyrichtys novacula,3.45,38.0,nekton,finfish,bony fish,juv./adults,1.5,Bathus podas,"ASV_301,ASV_410,ASV_279",not_found
Actinopteri,Labridae,Xyrichtys novacula,3.45,38.0,zoobenthos,benth. crust.,crabs,juv./adults,2.700000047683716,Anomura,"ASV_301,ASV_410,ASV_279",not_found
Actinopteri,Labridae,Xyrichtys novacula,3.45,38.0,zoobenthos,mollusks,gastropods,juv./adults,9.100000381469728,Cyclope pellucida,"ASV_301,ASV_410,ASV_279",not_found
Actinopteri,Labridae,Xyrichtys novacula,3.45,38.0,zooplankton,plank. crust.,mysids,juv./adults,3.299999952316284,Gastrosaccus sanctus,"ASV_301,ASV_410,ASV_279",not_found
Actinopteri,Labridae,Xyrichtys novacula,3.45,38.0,zoobenthos,benth. crust.,n.a./other benth. crustaceans,juv./adults,3.200000047683716,cumacea,"ASV_301,ASV_410,ASV_279",not_found
Actinopteri,Labridae,Xyrichtys novacula,3.45,38.0,zoobenthos,echinoderms,sea urchins,juv./adults,37.79999923706055,Echinocardium cordatum,"ASV_301,ASV_410,ASV_279",not_found
Actinopteri,Labridae,Xyrichtys novacula,3.45,38.0,zoobenthos,benth. crust.,shrimps/prawns,juv./adults,0.4000000059604645,Crangon crangon,"ASV_301,ASV_410,ASV_279",not_found
Actinopteri,Labrisomidae,Malacoctenus triangulatus,,7.5,,,,,,,"ASV_120,ASV_217,ASV_739,ASV_156,ASV_38,ASV_72","BAR,CDOU,CHAM,CORA,DAPH,ELI,PCAL,PLAZ,PMAN,PMOR,RED,SOMB,TOR,not_found"
Actinopteri,Leuciscidae,Phoxinus phoxinus,3.2,14.0,zoobenthos,benth. crust.,amphipods,juv./adults,6.119999885559082,Gammaridae,ASV_419,not_found
Actinopteri,Leuciscidae,Phoxinus phoxinus,3.2,14.0,zoobenthos,insects,insects,larvae,90.81999969482422,Chironomidae,ASV_419,not_found
Actinopteri,Leuciscidae,Phoxinus phoxinus,3.2,14.0,zoobenthos,worms,polychaetes,juv./adults,3.059999942779541,polychaetes,ASV_419,not_found
Actinopteri,Leuciscidae,Phoxinus sp. UAIC 14401.01,,,,,,,,,ASV_966,not_found
Actinopteri,Lutjanidae,Caesio lunaris,,40.0,,,,,,,"ASV_80,ASV_1147",not_found
Actinopteri,Lutjanidae,Lipocheilus carnolabrum,,50.0,,,,,,,"ASV_147,ASV_1251,ASV_138","PVIC,not_found"
Actinopteri,Lutjanidae,Lutjanus argentimaculatus,3.58,150.0,nekton,finfish,bony fish,recruits/juv.,11.0,bony fish,"ASV_1013,ASV_103,ASV_1085,ASV_517,ASV_1132,ASV_1342,ASV_143,ASV_502,ASV_86","CMAR,CORA,PCAL,PIN,PMOR,RED,SUAR,not_found"
Actinopteri,Lutjanidae,Lutjanus argentimaculatus,3.58,150.0,zoobenthos,benth. crust.,crabs,juv./adults,81.0,crabs,"ASV_1013,ASV_103,ASV_1085,ASV_517,ASV_1132,ASV_1342,ASV_143,ASV_502,ASV_86","CMAR,CORA,PCAL,PIN,PMOR,RED,SUAR,not_found"
Actinopteri,Lutjanidae,Lutjanus argentimaculatus,3.58,150.0,zoobenthos,benth. crust.,shrimps/prawns,juv./adults,8.0,shrimps/prawns,"ASV_1013,ASV_103,ASV_1085,ASV_517,ASV_1132,ASV_1342,ASV_143,ASV_502,ASV_86","CMAR,CORA,PCAL,PIN,PMOR,RED,SUAR,not_found"
Actinopteri,Lutjanidae,Lutjanus sp. MM-2016,,,,,,,,,"ASV_617,ASV_536","CORA,not_found"
Actinopteri,Lutjanidae,Pterocaesio tile,,30.0,,,,,,,"ASV_2,ASV_81,ASV_902,ASV_15","CDOU,CHAM,CMAR,CORA,CUEV,EGAS,PCAL,PLAZ,PMAN,PROJ,PVIC,RED,not_found"
Actinopteri,Macrouridae,Coryphaenoides acrolepis,3.66,104.0,zoobenthos,benth. crust.,crabs,juv./adults,84.5999984741211,Chionoecets angulatus,ASV_860,not_found
Actinopteri,Macrouridae,Coryphaenoides acrolepis,3.66,104.0,zoobenthos,other benth. invertebrates,n.a./other benth. invertebrates,juv./adults,6.400000095367432,unidentified,ASV_860,not_found
Actinopteri,Macrouridae,Coryphaenoides acrolepis,3.66,104.0,nekton,cephalopods,squids/cuttlefish,juv./adults,9.0,unidentified,ASV_860,not_found
Actinopteri,Macrouridae,Coryphaenoides acrolepis,4.0,104.0,nekton,finfish,bony fish,juv./adults,15.0,unidentified,ASV_860,not_found
Actinopteri,Macrouridae,Coryphaenoides acrolepis,4.0,104.0,zoobenthos,benth. crust.,n.a./other benth. crustaceans,juv./adults,3.0,unidentified,ASV_860,not_found
Actinopteri,Macrouridae,Coryphaenoides acrolepis,4.0,104.0,others,others,n.a./others,juv./adults,12.0,unidentified,ASV_860,not_found
Actinopteri,Macrouridae,Coryphaenoides acrolepis,4.0,104.0,zoobenthos,worms,polychaetes,juv./adults,24.0,unidentified,ASV_860,not_found
Actinopteri,Macrouridae,Coryphaenoides acrolepis,4.0,104.0,nekton,cephalopods,squids/cuttlefish,juv./adults,46.0,unidentified,ASV_860,not_found
Actinopteri,Molidae,Mola mola,4.5,333.0,zooplankton,jellyfish/hydroids,jellyfish/hydroids,juv./adults,100.0,jellyfish/hydroids,"ASV_271,ASV_226",not_found
Actinopteri,Monocentridae,Monocentris japonicus,,,,,,,,,"ASV_715,ASV_746",not_found
Actinopteri,Moronidae,Dicentrarchus labrax,3.79,103.0,nekton,finfish,bony fish,juv./adults,30.030000686645508,Syngnathus abaster,ASV_1002,not_found
Actinopteri,Moronidae,Dicentrarchus labrax,3.79,103.0,zoobenthos,benth. crust.,isopods,juv./adults,0.1700000017881393,Idothea sp.,ASV_1002,not_found
Actinopteri,Moronidae,Dicentrarchus labrax,3.79,103.0,zoobenthos,benth. crust.,n.a./other benth. crustaceans,juv./adults,68.1500015258789,Crangon crangon,ASV_1002,not_found
Actinopteri,Moronidae,Dicentrarchus labrax,3.79,103.0,zoobenthos,worms,polychaetes,juv./adults,1.6399999856948853,Nereis succinea,ASV_1002,not_found
Actinopteri,Mugilidae,Chaenomugil proboscideus,,22.0,,,,,,,"ASV_444,ASV_1123",not_found
Actinopteri,Muraenidae,Anarchias seychellensis,,29.0,,,,,,,"ASV_1188,ASV_310,ASV_777,ASV_146",not_found
Actinopteri,Muraenidae,Anarchias sp. CBM:ZF:18316,,,,,,,,,ASV_457,not_found
Actinopteri,Muraenidae,Enchelycore anatina,,120.0,,,,,,,"ASV_951,ASV_265","CHAM,not_found"
Actinopteri,Muraenidae,Enchelycore nigricans,,100.0,,,,,,,"ASV_551,ASV_120,ASV_1291","BAR,CDOU,CHAM,CMAR,CORA,PLAZ,PMAN,TOR,not_found"
Actinopteri,Muraenidae,Enchelycore pardalis,,92.0,,,,,,,"ASV_1179,ASV_349,ASV_286",not_found
Actinopteri,Muraenidae,Gymnomuraena zebra,,150.0,,,,,,,"ASV_750,ASV_778",not_found
Actinopteri,Muraenidae,Gymnothorax flavimarginatus,,240.0,,,,,,,"ASV_205,ASV_127,ASV_992","BAR,not_found"
Actinopteri,Muraenidae,Gymnothorax formosus,,,,,,,,,"ASV_109,ASV_116,ASV_819,ASV_1333,ASV_77,ASV_91","CDOU,CHAM,CMAR,CORA,CUEV,DAPH,ELI,PCAL,PIN,PLAZ,PMAN,PROJ,RED,SOMB,TOR,not_found"
Actinopteri,Muraenidae,Gymnothorax fuscomaculatus,,20.0,,,,,,,ASV_1281,not_found
Actinopteri,Muraenidae,Gymnothorax sp. KAUM:I:98486,,,,,,,,,"ASV_1105,ASV_230,ASV_377,ASV_746,ASV_84,ASV_141,ASV_355,ASV_57","BAR,CDOU,CHAM,CORA,PESP,PIN,PLAZ,PMAN,PVIC,RED,SOMB,STAFE,TOR,not_found"
Actinopteri,Muraenidae,Gymnothorax unicolor,,100.0,,,,,,,"ASV_344,ASV_89","CDOU,CHAM,CUEV,DAPH,ELI,PESP,PMOR,STAFE"
Actinopteri,Muraenidae,Gymnothorax vicinus,4.26,132.0,nekton,finfish,bony fish,juv./adults,62.5,Scarus sp.,ASV_673,not_found
Actinopteri,Muraenidae,Gymnothorax vicinus,4.26,132.0,zoobenthos,benth. crust.,crabs,juv./adults,25.0,crabs,ASV_673,not_found
Actinopteri,Muraenidae,Gymnothorax vicinus,4.26,132.0,zoobenthos,mollusks,octopi,juv./adults,12.5,octopi,ASV_673,not_found
Actinopteri,Muraenidae,Gymnothorax vicinus,4.17,132.0,nekton,finfish,bony fish,juv./adults,3.8922159671783447,Muraenidae,ASV_673,not_found
Actinopteri,Muraenidae,Gymnothorax vicinus,4.17,132.0,nekton,finfish,bony fish,juv./adults,5.588821887969971,Holocentridae,ASV_673,not_found
Actinopteri,Muraenidae,Gymnothorax vicinus,4.17,132.0,nekton,finfish,bony fish,juv./adults,14.371259689331056,Labridae,ASV_673,not_found
Actinopteri,Muraenidae,Gymnothorax vicinus,4.17,132.0,nekton,finfish,bony fish,juv./adults,22.155689239501957,Halichoeres bivittatus,ASV_673,not_found
Actinopteri,Muraenidae,Gymnothorax vicinus,4.17,132.0,zoobenthos,benth. crust.,crabs,juv./adults,2.0958080291748047,Mithrax sculptus,ASV_673,not_found
Actinopteri,Muraenidae,Gymnothorax vicinus,4.17,132.0,zoobenthos,benth. crust.,crabs,juv./adults,5.588821887969971,unspecified crabs,ASV_673,not_found
Actinopteri,Muraenidae,Gymnothorax vicinus,4.17,132.0,zoobenthos,benth. crust.,crabs,juv./adults,10.17963981628418,Pitho anisodon,ASV_673,not_found
Actinopteri,Muraenidae,Gymnothorax vicinus,4.17,132.0,zoobenthos,benth. crust.,lobsters,juv./adults,5.588821887969971,Panulirus argus,ASV_673,not_found
Actinopteri,Muraenidae,Gymnothorax vicinus,4.17,132.0,nekton,finfish,n.a./other finfish,juv./adults,13.872260093688965,unspecified fishes,ASV_673,not_found
Actinopteri,Muraenidae,Gymnothorax vicinus,4.17,132.0,others,others,n.a./others,n.a./others,5.588821887969971,unspecified,ASV_673,not_found
Actinopteri,Muraenidae,Gymnothorax vicinus,4.17,132.0,zoobenthos,mollusks,octopi,juv./adults,11.077839851379396,unspecified octopus,ASV_673,not_found
Actinopteri,Muraenidae,Muraena lentiginosa,,61.0,,,,,,,"ASV_1202,ASV_185,ASV_251,ASV_564,ASV_73,ASV_170,ASV_183,ASV_37","BAR,CDOU,CHAM,CMAR,CUEV,PCAL,PIN,PLAZ,PMAN,RED,SOMB,not_found"
Actinopteri,Muraenidae,Scuticaria tigrina,,140.0,,,,,,,"ASV_111,ASV_1169,ASV_327,ASV_388,ASV_211,ASV_402,ASV_419,ASV_552,ASV_74","CDOU,CHAM,ELI,TOR,not_found"
Actinopteri,Muraenidae,Uropterygius macularius,,30.0,,,,,,,"ASV_1090,ASV_166,ASV_227,ASV_363,ASV_941,ASV_100,ASV_1341,ASV_289,ASV_294,ASV_308,ASV_478","CDOU,CHAM,CMAR,CORA,DAPH,PCAL,PESP,PIN,PLAZ,PMOR,PROJ,PVIC,not_found"
Actinopteri,Muraenidae,Uropterygius micropterus,,37.29999923706055,,,,,,,"ASV_1009,ASV_1168,ASV_296,ASV_338,ASV_411,ASV_413,ASV_507,ASV_1275,ASV_218,ASV_230,ASV_247,ASV_258,ASV_324,ASV_671","CHAM,not_found"
Actinopteri,Myctophidae,Diaphus watasei,,17.0,,,,,,,"ASV_1183,ASV_477",not_found
